1.0,0.0,0.0,0.0,0.0,0.7967693917152726,0.8325623230092124,0.8426428481700794,0.8428099092789549,0.8427605195427066,3
0.9964093357268666,0.018348623853211007,0.003184713375796178,0.0,0.0,0.6527120665716736,0.849305153784353,0.8573445899409591,0.8494226102252552,0.8494164122822769,3
0.9748653500894306,0.07339449541284404,0.01592356687898089,0.034482758620689655,0.01904761904761905,0.07609829054986193,0.11800557001281245,0.11202605942206649,0.1150219066078147,0.11501765726940805,1
0.9964093357268666,0.009174311926605505,0.003184713375796178,0.0,0.0,0.6496233083919158,0.8205720389104513,0.8258618971917682,0.8183298858250403,0.8183156760639254,3
0.9874326750443743,0.03669724770642202,0.009554140127388535,0.0,0.009523809523809523,0.820317721507207,0.81888089120205,0.821898404640102,0.8146652116552925,0.8146645118812472,3
0.9407540394972784,0.1651376146788991,0.03184713375796178,0.06896551724137931,0.047619047619047616,0.07475090131414887,0.11792124685837693,0.1119524207626366,0.11494046940404253,0.11494583108876519,1
0.9245960502692014,0.19266055045871558,0.04140127388535032,0.06896551724137931,0.05714285714285714,0.37231175818096074,0.5767118185927872,0.579553576456421,0.5805984005733178,0.5805829891662176,3
0.9263913824058818,0.19266055045871558,0.04140127388535032,0.06896551724137931,0.05714285714285714,0.39014346891563806,0.600081043920652,0.6027497541768281,0.6037917162076322,0.6037589034536421,3
0.9245960502692014,0.045871559633027525,0.08598726114649682,0.06896551724137931,0.0761904761904762,0.00012223381691055073,2.342309845431009e-05,6.064360188341722e-05,4.886232226330219e-05,4.788412042856273e-05,4
0.953321364452222,0.11926605504587154,0.025477707006369428,0.034482758620689655,0.03809523809523809,0.5170660202524168,0.761466192270846,0.7666130981516697,0.7676596576379953,0.7677500448913629,3
0.9892280071810546,0.02752293577981652,0.006369426751592357,0.0,0.009523809523809523,0.5406815129605831,0.617147113454462,0.6150214201865225,0.6158769972474224,0.6158735859220686,3
0.983842010771923,0.045871559633027525,0.009554140127388535,0.034482758620689655,0.009523809523809523,0.9177788603965409,0.8789798772161181,0.9025543951450464,0.888121569457791,0.8880828395283414,3
0.958707360861581,0.11009174311926606,0.022292993630573247,0.034482758620689655,0.028571428571428567,0.5015894432145972,0.695876831979088,0.6999441212525503,0.7012883365636757,0.7013706829472676,3
0.9964093357268666,0.009174311926605505,0.006369426751592357,0.0,0.0,0.004376755676773968,0.003227702967003882,0.0020618824640361785,0.002377966350147401,0.002370263961213863,0
0.9874326750443743,0.03669724770642202,0.009554140127388535,0.034482758620689655,0.009523809523809523,0.8180080594866389,0.8410297731004454,0.8471088162802082,0.8392918220759971,0.8392889208116358,3
0.9084380610411245,0.24770642201834858,0.050955414012738856,0.06896551724137931,0.0761904761904762,0.05417050450991029,0.10329117956381506,0.10095860207834287,0.10174764239295077,0.10175375591069613,1
0.962298025134487,0.10091743119266054,0.022292993630573247,0.034482758620689655,0.028571428571428567,0.5133662987422974,0.6963687170466285,0.7012349636354973,0.7027542062315747,0.7028431196504459,3
0.9766606822258836,0.06422018348623852,0.012738853503184714,0.034482758620689655,0.01904761904761905,0.7653089585944697,0.8047755013128648,0.8258229120191287,0.8182810235027769,0.8182677919434967,3
